filename,original_path,true_label,predicted_label,confidence,prob_Metal,prob_Paper,prob_Plastic
Metal_0258.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Metal\Metal_0258.jpg,Metal,Plastic,0.6084518432617188,0.25226232409477234,0.1392858326435089,0.6084518432617188
Metal_0260.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Metal\Metal_0260.jpg,Metal,Plastic,0.6162474751472473,0.36957040429115295,0.014182141982018948,0.6162474751472473
Metal_0261.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Metal\Metal_0261.jpg,Metal,Plastic,0.472398042678833,0.1567312330007553,0.3708707094192505,0.472398042678833
Metal_0262.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Metal\Metal_0262.jpg,Metal,Plastic,0.49427780508995056,0.4624570310115814,0.04326517879962921,0.49427780508995056
Metal_0263.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Metal\Metal_0263.jpg,Metal,Plastic,0.4501698911190033,0.4466869533061981,0.1031431034207344,0.4501698911190033
Metal_0270.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Metal\Metal_0270.jpg,Metal,Plastic,0.7986138463020325,0.18353649973869324,0.017849616706371307,0.7986138463020325
Metal_0271.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Metal\Metal_0271.jpg,Metal,Plastic,0.7065946459770203,0.09474629163742065,0.19865909218788147,0.7065946459770203
Metal_0275.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Metal\Metal_0275.jpg,Metal,Plastic,0.7464735507965088,0.12720857560634613,0.1263178586959839,0.7464735507965088
Paper_0288.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Paper\Paper_0288.jpg,Paper,Plastic,0.6051378846168518,0.0025813032407313585,0.3922807276248932,0.6051378846168518
Paper_0295.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Paper\Paper_0295.jpg,Paper,Plastic,0.5048635601997375,0.3239871859550476,0.17114926874637604,0.5048635601997375
Paper_0302.jpg,D:\AI Projects\AI vs Arduino\Smart Trash Bin\dataset\processed\test\Paper\Paper_0302.jpg,Paper,Metal,0.9410073161125183,0.9410073161125183,0.017757585272192955,0.04123513028025627
